,age,decile_score,priors_count,decile_score.1,v_decile_score,priors_count.1,two_year_recid,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Caucasian,race_Other
1392,22.0,4.0,5.0,4.0,5.0,5.0,1.0,0,1,0,0,1,0,0,1
1393,23.0,9.0,1.0,9.0,9.0,1.0,0.0,0,1,0,0,1,1,0,0
1394,34.0,10.0,19.0,10.0,6.0,19.0,1.0,0,1,1,0,0,1,0,0
1395,59.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,0,0,1,0
1396,37.0,2.0,0.0,2.0,1.0,0.0,1.0,0,1,1,0,0,0,1,0
1397,28.0,4.0,0.0,4.0,3.0,0.0,1.0,1,0,1,0,0,0,1,0
1398,20.0,10.0,1.0,10.0,9.0,1.0,1.0,0,1,0,0,1,1,0,0
1399,31.0,2.0,0.0,2.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0
1400,38.0,10.0,14.0,10.0,3.0,14.0,1.0,1,0,1,0,0,1,0,0
1401,33.0,1.0,0.0,1.0,2.0,0.0,1.0,0,1,1,0,0,1,0,0
1402,27.0,8.0,3.0,8.0,6.0,3.0,1.0,0,1,1,0,0,1,0,0
1403,25.0,4.0,2.0,4.0,3.0,2.0,1.0,0,1,1,0,0,0,1,0
1404,42.0,2.0,2.0,2.0,1.0,2.0,0.0,1,0,1,0,0,1,0,0
1405,22.0,8.0,3.0,8.0,5.0,3.0,1.0,0,1,0,0,1,1,0,0
1406,21.0,6.0,0.0,6.0,8.0,0.0,0.0,0,1,0,0,1,0,0,1
1407,57.0,7.0,15.0,7.0,3.0,15.0,0.0,0,1,0,1,0,0,1,0
1408,45.0,5.0,1.0,5.0,3.0,1.0,1.0,0,1,0,1,0,0,1,0
1409,21.0,3.0,1.0,3.0,4.0,1.0,1.0,1,0,0,0,1,1,0,0
1410,52.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,0,1,0,0,1,0
1411,29.0,3.0,0.0,3.0,3.0,0.0,0.0,0,1,1,0,0,0,1,0
1412,37.0,4.0,0.0,4.0,3.0,0.0,0.0,1,0,1,0,0,1,0,0
1413,34.0,2.0,0.0,2.0,1.0,0.0,0.0,0,1,1,0,0,0,1,0
1414,53.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0,1,0,1,0,0
1415,30.0,8.0,8.0,8.0,3.0,8.0,1.0,1,0,1,0,0,1,0,0
1416,35.0,3.0,0.0,3.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1
1417,28.0,4.0,1.0,4.0,2.0,1.0,0.0,0,1,1,0,0,0,1,0
1418,21.0,8.0,1.0,8.0,9.0,1.0,0.0,0,1,0,0,1,1,0,0
1419,22.0,7.0,1.0,7.0,6.0,1.0,0.0,0,1,0,0,1,1,0,0
1420,42.0,3.0,1.0,3.0,2.0,1.0,1.0,0,1,1,0,0,0,1,0
1421,26.0,4.0,3.0,4.0,2.0,3.0,1.0,0,1,1,0,0,1,0,0
1422,54.0,1.0,9.0,1.0,1.0,9.0,0.0,0,1,0,1,0,1,0,0
1423,39.0,2.0,1.0,2.0,1.0,1.0,1.0,0,1,1,0,0,0,0,1
1424,30.0,9.0,20.0,9.0,5.0,20.0,1.0,0,1,1,0,0,1,0,0
1425,26.0,6.0,1.0,6.0,4.0,1.0,1.0,1,0,1,0,0,1,0,0
1426,41.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0
1427,23.0,5.0,5.0,5.0,4.0,5.0,1.0,0,1,0,0,1,0,1,0
1428,43.0,2.0,1.0,2.0,1.0,1.0,1.0,0,1,1,0,0,0,1,0
1429,22.0,3.0,0.0,3.0,5.0,0.0,1.0,0,1,0,0,1,1,0,0
1430,42.0,5.0,3.0,5.0,3.0,3.0,0.0,0,1,1,0,0,0,0,1
1431,27.0,3.0,6.0,3.0,3.0,6.0,1.0,1,0,1,0,0,0,1,0
1432,42.0,3.0,2.0,3.0,1.0,2.0,0.0,1,0,1,0,0,1,0,0
1433,25.0,6.0,8.0,6.0,5.0,8.0,1.0,0,1,1,0,0,1,0,0
1434,49.0,2.0,4.0,2.0,1.0,4.0,0.0,0,1,0,1,0,1,0,0
1435,26.0,9.0,7.0,9.0,5.0,7.0,1.0,0,1,1,0,0,1,0,0
1436,52.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,1,0
1437,60.0,1.0,2.0,1.0,1.0,2.0,0.0,1,0,0,1,0,0,1,0
1438,23.0,6.0,0.0,6.0,6.0,0.0,0.0,1,0,0,0,1,1,0,0
1439,30.0,7.0,2.0,7.0,6.0,2.0,0.0,0,1,1,0,0,1,0,0
1440,48.0,6.0,9.0,6.0,5.0,9.0,1.0,0,1,0,1,0,1,0,0
1441,32.0,7.0,2.0,7.0,5.0,2.0,1.0,0,1,1,0,0,1,0,0
1442,28.0,3.0,3.0,3.0,3.0,3.0,1.0,0,1,1,0,0,0,0,1
1443,24.0,7.0,5.0,7.0,4.0,5.0,1.0,0,1,0,0,1,1,0,0
1444,26.0,5.0,3.0,5.0,3.0,3.0,1.0,1,0,1,0,0,1,0,0
1445,22.0,5.0,3.0,5.0,8.0,3.0,1.0,0,1,0,0,1,1,0,0
1446,44.0,2.0,2.0,2.0,1.0,2.0,0.0,0,1,1,0,0,1,0,0
1447,32.0,4.0,3.0,4.0,4.0,3.0,0.0,0,1,1,0,0,0,1,0
1448,27.0,2.0,1.0,2.0,2.0,1.0,0.0,1,0,1,0,0,1,0,0
1449,52.0,4.0,15.0,4.0,3.0,15.0,1.0,0,1,0,1,0,1,0,0
1450,61.0,2.0,3.0,2.0,1.0,3.0,1.0,0,1,0,1,0,0,1,0
1451,69.0,1.0,3.0,1.0,2.0,3.0,0.0,0,1,0,1,0,1,0,0
1452,51.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,0,1,0,0,0,1
1453,21.0,6.0,1.0,6.0,6.0,1.0,0.0,1,0,0,0,1,0,1,0
1454,31.0,6.0,2.0,6.0,6.0,2.0,1.0,0,1,1,0,0,0,1,0
1455,19.0,4.0,3.0,4.0,7.0,3.0,1.0,0,1,0,0,1,1,0,0
1456,24.0,9.0,12.0,9.0,9.0,12.0,1.0,0,1,0,0,1,1,0,0
1457,24.0,8.0,3.0,8.0,6.0,3.0,1.0,0,1,0,0,1,0,1,0
1458,57.0,1.0,3.0,1.0,1.0,3.0,0.0,0,1,0,1,0,0,0,1
1459,30.0,7.0,6.0,7.0,8.0,6.0,0.0,0,1,1,0,0,0,1,0
1460,43.0,1.0,4.0,1.0,1.0,4.0,1.0,0,1,1,0,0,1,0,0
1461,24.0,7.0,4.0,7.0,4.0,4.0,0.0,0,1,0,0,1,1,0,0
1462,30.0,7.0,7.0,7.0,3.0,7.0,0.0,1,0,1,0,0,0,1,0
1463,25.0,9.0,5.0,9.0,7.0,5.0,1.0,0,1,1,0,0,1,0,0
1464,57.0,2.0,0.0,2.0,1.0,0.0,1.0,0,1,0,1,0,0,1,0
1465,56.0,8.0,1.0,8.0,3.0,1.0,0.0,1,0,0,1,0,0,1,0
1466,21.0,8.0,1.0,8.0,8.0,1.0,0.0,0,1,0,0,1,1,0,0
1467,31.0,10.0,6.0,10.0,6.0,6.0,1.0,0,1,1,0,0,1,0,0
1468,23.0,9.0,1.0,9.0,8.0,1.0,0.0,1,0,0,0,1,1,0,0
1469,30.0,10.0,15.0,10.0,8.0,15.0,1.0,0,1,1,0,0,1,0,0
1470,42.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,0,1
1471,64.0,3.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,0,1,0
1472,21.0,6.0,0.0,6.0,6.0,0.0,1.0,1,0,0,0,1,0,1,0
1473,36.0,3.0,5.0,3.0,2.0,5.0,0.0,0,1,1,0,0,1,0,0
1474,50.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,0,1,0,0
1475,23.0,3.0,0.0,3.0,4.0,0.0,1.0,0,1,0,0,1,1,0,0
1476,28.0,3.0,2.0,3.0,4.0,2.0,0.0,0,1,1,0,0,0,0,1
1477,25.0,7.0,5.0,7.0,4.0,5.0,0.0,1,0,1,0,0,0,1,0
1478,47.0,6.0,1.0,6.0,3.0,1.0,0.0,1,0,0,1,0,1,0,0
1479,28.0,8.0,7.0,8.0,7.0,7.0,1.0,0,1,1,0,0,1,0,0
1480,53.0,10.0,4.0,10.0,5.0,4.0,0.0,0,1,0,1,0,0,0,1
1481,54.0,4.0,14.0,4.0,3.0,14.0,1.0,0,1,0,1,0,0,1,0
1482,37.0,1.0,6.0,1.0,2.0,6.0,0.0,0,1,1,0,0,0,0,1
1483,25.0,9.0,5.0,9.0,8.0,5.0,1.0,0,1,1,0,0,0,1,0
1484,63.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0,1,0,0,1,0
1485,35.0,7.0,2.0,7.0,4.0,2.0,0.0,0,1,1,0,0,1,0,0
1486,20.0,4.0,9.0,4.0,7.0,9.0,1.0,0,1,0,0,1,1,0,0
1487,26.0,1.0,0.0,1.0,3.0,0.0,1.0,0,1,1,0,0,0,0,1
1488,32.0,3.0,2.0,3.0,3.0,2.0,0.0,0,1,1,0,0,1,0,0
1489,25.0,10.0,8.0,10.0,10.0,8.0,1.0,0,1,1,0,0,1,0,0
1490,33.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,1,0
1491,29.0,3.0,7.0,3.0,4.0,7.0,0.0,0,1,1,0,0,1,0,0
1492,27.0,4.0,2.0,4.0,3.0,2.0,0.0,0,1,1,0,0,0,0,1
1493,37.0,9.0,12.0,9.0,10.0,12.0,1.0,0,1,1,0,0,1,0,0
1494,20.0,10.0,3.0,10.0,8.0,3.0,1.0,1,0,0,0,1,0,1,0
1495,32.0,2.0,1.0,2.0,2.0,1.0,1.0,0,1,1,0,0,1,0,0
1496,72.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,1,0
1497,38.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,1,0
1498,40.0,2.0,0.0,2.0,1.0,0.0,0.0,0,1,1,0,0,0,1,0
1499,23.0,3.0,0.0,3.0,4.0,0.0,0.0,0,1,0,0,1,0,1,0
1500,21.0,8.0,5.0,8.0,8.0,5.0,1.0,0,1,0,0,1,0,1,0
1501,27.0,7.0,4.0,7.0,4.0,4.0,1.0,0,1,1,0,0,0,1,0
1502,55.0,6.0,13.0,6.0,7.0,13.0,1.0,0,1,0,1,0,0,1,0
1503,23.0,9.0,5.0,9.0,9.0,5.0,1.0,0,1,0,0,1,1,0,0
1504,41.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0
1505,56.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,1,0
1506,55.0,7.0,11.0,7.0,3.0,11.0,0.0,0,1,0,1,0,0,1,0
1507,23.0,6.0,0.0,6.0,5.0,0.0,1.0,1,0,0,0,1,0,0,1
1508,28.0,2.0,3.0,2.0,2.0,3.0,0.0,0,1,1,0,0,1,0,0
1509,31.0,2.0,2.0,2.0,4.0,2.0,1.0,0,1,1,0,0,0,0,1
1510,56.0,2.0,3.0,2.0,1.0,3.0,0.0,0,1,0,1,0,1,0,0
1511,53.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
1512,27.0,5.0,6.0,5.0,4.0,6.0,1.0,0,1,1,0,0,1,0,0
1513,22.0,5.0,0.0,5.0,6.0,0.0,1.0,0,1,0,0,1,0,1,0
1514,22.0,4.0,0.0,4.0,4.0,0.0,1.0,1,0,0,0,1,1,0,0
1515,33.0,6.0,7.0,6.0,7.0,7.0,1.0,0,1,1,0,0,1,0,0
1516,34.0,7.0,15.0,7.0,7.0,15.0,0.0,0,1,1,0,0,1,0,0
1517,22.0,3.0,0.0,3.0,5.0,0.0,1.0,0,1,0,0,1,0,0,1
1518,32.0,8.0,12.0,8.0,6.0,12.0,0.0,0,1,1,0,0,1,0,0
1519,47.0,9.0,14.0,9.0,4.0,14.0,1.0,0,1,0,1,0,1,0,0
1520,24.0,2.0,0.0,2.0,3.0,0.0,0.0,0,1,0,0,1,0,0,1
1521,25.0,10.0,14.0,10.0,7.0,14.0,1.0,0,1,1,0,0,1,0,0
1522,56.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
1523,36.0,4.0,1.0,4.0,4.0,1.0,1.0,0,1,1,0,0,0,0,1
1524,28.0,6.0,4.0,6.0,5.0,4.0,1.0,0,1,1,0,0,1,0,0
1525,20.0,9.0,2.0,9.0,7.0,2.0,1.0,0,1,0,0,1,1,0,0
1526,59.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,0,1
1527,27.0,7.0,1.0,7.0,3.0,1.0,1.0,1,0,1,0,0,0,1,0
1528,29.0,8.0,11.0,8.0,5.0,11.0,0.0,1,0,1,0,0,1,0,0
1529,72.0,1.0,3.0,1.0,1.0,3.0,0.0,0,1,0,1,0,0,1,0
1530,24.0,7.0,2.0,7.0,8.0,2.0,1.0,1,0,0,0,1,1,0,0
1531,45.0,9.0,3.0,9.0,1.0,3.0,0.0,0,1,0,1,0,1,0,0
1532,30.0,10.0,7.0,10.0,10.0,7.0,1.0,0,1,1,0,0,1,0,0
1533,45.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,1,0,0
1534,47.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
1535,24.0,3.0,0.0,3.0,4.0,0.0,1.0,0,1,0,0,1,1,0,0
1536,20.0,3.0,0.0,3.0,6.0,0.0,1.0,0,1,0,0,1,1,0,0
1537,51.0,1.0,6.0,1.0,1.0,6.0,1.0,0,1,0,1,0,0,1,0
1538,34.0,3.0,2.0,3.0,2.0,2.0,0.0,0,1,1,0,0,1,0,0
1539,22.0,3.0,2.0,3.0,6.0,2.0,0.0,0,1,0,0,1,0,0,1
1540,49.0,2.0,2.0,2.0,1.0,2.0,1.0,1,0,0,1,0,0,1,0
1541,41.0,1.0,5.0,1.0,1.0,5.0,0.0,0,1,1,0,0,0,1,0
1542,49.0,3.0,1.0,3.0,1.0,1.0,0.0,0,1,0,1,0,0,1,0
1543,26.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1
1544,34.0,3.0,2.0,3.0,2.0,2.0,1.0,1,0,1,0,0,0,1,0
1545,28.0,3.0,0.0,3.0,3.0,0.0,0.0,1,0,1,0,0,1,0,0
1546,33.0,2.0,2.0,2.0,2.0,2.0,0.0,0,1,1,0,0,0,1,0
1547,46.0,7.0,0.0,7.0,4.0,0.0,0.0,0,1,0,1,0,1,0,0
1548,21.0,4.0,0.0,4.0,6.0,0.0,0.0,0,1,0,0,1,1,0,0
1549,26.0,9.0,14.0,9.0,8.0,14.0,1.0,0,1,1,0,0,1,0,0
1550,28.0,5.0,2.0,5.0,4.0,2.0,0.0,1,0,1,0,0,0,0,1
1551,48.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,0,0,0,1
1552,58.0,6.0,24.0,6.0,1.0,24.0,1.0,0,1,0,1,0,1,0,0
1553,29.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1
1554,20.0,10.0,2.0,10.0,9.0,2.0,1.0,1,0,0,0,1,1,0,0
1555,28.0,4.0,0.0,4.0,3.0,0.0,1.0,0,1,1,0,0,1,0,0
1556,21.0,8.0,0.0,8.0,10.0,0.0,1.0,0,1,0,0,1,0,1,0
1557,26.0,7.0,0.0,7.0,5.0,0.0,0.0,0,1,1,0,0,0,0,1
1558,34.0,1.0,3.0,1.0,1.0,3.0,0.0,0,1,1,0,0,1,0,0
1559,32.0,8.0,15.0,8.0,5.0,15.0,1.0,0,1,1,0,0,1,0,0
1560,38.0,4.0,10.0,4.0,3.0,10.0,1.0,0,1,1,0,0,1,0,0
1561,22.0,3.0,0.0,3.0,5.0,0.0,0.0,0,1,0,0,1,1,0,0
1562,42.0,5.0,2.0,5.0,3.0,2.0,1.0,0,1,1,0,0,0,1,0
1563,57.0,4.0,0.0,4.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0
1564,56.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,0,0,1,0
1565,32.0,5.0,2.0,5.0,2.0,2.0,1.0,0,1,1,0,0,0,0,1
1566,30.0,8.0,11.0,8.0,3.0,11.0,0.0,0,1,1,0,0,1,0,0
1567,29.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,1,0,0,1,0,0
1568,46.0,7.0,15.0,7.0,1.0,15.0,1.0,0,1,0,1,0,1,0,0
1569,36.0,10.0,5.0,10.0,8.0,5.0,0.0,0,1,1,0,0,1,0,0
1570,24.0,3.0,0.0,3.0,4.0,0.0,0.0,1,0,0,0,1,1,0,0
1571,70.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,0,1,0,0
1572,21.0,6.0,0.0,6.0,6.0,0.0,1.0,0,1,0,0,1,0,0,1
1573,45.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,0,0,1,0
1574,33.0,4.0,2.0,4.0,2.0,2.0,0.0,1,0,1,0,0,0,0,1
1575,39.0,5.0,6.0,5.0,2.0,6.0,0.0,1,0,1,0,0,1,0,0
1576,25.0,4.0,6.0,4.0,3.0,6.0,0.0,0,1,1,0,0,0,1,0
1577,48.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,0,1
1578,32.0,2.0,1.0,2.0,1.0,1.0,1.0,1,0,1,0,0,0,1,0
1579,46.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
1580,28.0,2.0,0.0,2.0,3.0,0.0,1.0,0,1,1,0,0,0,1,0
1581,32.0,2.0,1.0,2.0,1.0,1.0,0.0,0,1,1,0,0,0,1,0
1582,27.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,1,0,0
1583,43.0,7.0,11.0,7.0,4.0,11.0,1.0,0,1,1,0,0,0,1,0
1584,56.0,5.0,5.0,5.0,2.0,5.0,1.0,0,1,0,1,0,0,1,0
1585,30.0,10.0,9.0,10.0,7.0,9.0,1.0,0,1,1,0,0,1,0,0
1586,35.0,9.0,12.0,9.0,4.0,12.0,0.0,0,1,1,0,0,1,0,0
1587,29.0,3.0,1.0,3.0,2.0,1.0,0.0,0,1,1,0,0,0,1,0
1588,54.0,1.0,8.0,1.0,1.0,8.0,1.0,0,1,0,1,0,1,0,0
1589,20.0,4.0,0.0,4.0,6.0,0.0,0.0,1,0,0,0,1,0,1,0
1590,29.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,1,0,0
1591,28.0,2.0,3.0,2.0,3.0,3.0,0.0,0,1,1,0,0,0,0,1
1592,67.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,0,1
1593,46.0,5.0,1.0,5.0,1.0,1.0,0.0,1,0,0,1,0,1,0,0
1594,25.0,2.0,0.0,2.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1
1595,24.0,9.0,8.0,9.0,9.0,8.0,1.0,0,1,0,0,1,1,0,0
1596,29.0,6.0,3.0,6.0,2.0,3.0,0.0,0,1,1,0,0,0,0,1
1597,45.0,6.0,2.0,6.0,2.0,2.0,0.0,0,1,0,1,0,1,0,0
1598,31.0,5.0,5.0,5.0,2.0,5.0,1.0,0,1,1,0,0,1,0,0
1599,23.0,3.0,0.0,3.0,4.0,0.0,1.0,0,1,0,0,1,0,1,0
1600,21.0,8.0,0.0,8.0,9.0,0.0,1.0,0,1,0,0,1,1,0,0
1601,61.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
1602,51.0,7.0,5.0,7.0,1.0,5.0,1.0,1,0,0,1,0,0,1,0
1603,32.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,0,1
1604,43.0,6.0,9.0,6.0,1.0,9.0,0.0,0,1,1,0,0,0,1,0
1605,32.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1
1606,36.0,5.0,0.0,5.0,2.0,0.0,0.0,0,1,1,0,0,1,0,0
1607,58.0,4.0,3.0,4.0,1.0,3.0,1.0,0,1,0,1,0,0,1,0
1608,32.0,2.0,1.0,2.0,6.0,1.0,0.0,0,1,1,0,0,1,0,0
1609,57.0,9.0,12.0,9.0,6.0,12.0,0.0,0,1,0,1,0,1,0,0
1610,37.0,7.0,2.0,7.0,6.0,2.0,0.0,0,1,1,0,0,1,0,0
1611,44.0,6.0,6.0,6.0,2.0,6.0,0.0,0,1,1,0,0,1,0,0
1612,51.0,2.0,8.0,2.0,1.0,8.0,0.0,0,1,0,1,0,1,0,0
1613,45.0,6.0,4.0,6.0,4.0,4.0,0.0,0,1,0,1,0,0,0,1
1614,28.0,8.0,9.0,8.0,6.0,9.0,0.0,0,1,1,0,0,0,1,0
1615,45.0,7.0,8.0,7.0,4.0,8.0,1.0,0,1,0,1,0,1,0,0
1616,48.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,0,1
1617,26.0,8.0,13.0,8.0,4.0,13.0,1.0,0,1,1,0,0,1,0,0
1618,34.0,6.0,9.0,6.0,5.0,9.0,1.0,0,1,1,0,0,0,1,0
1619,25.0,3.0,0.0,3.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0
1620,31.0,7.0,8.0,7.0,4.0,8.0,1.0,0,1,1,0,0,1,0,0
1621,43.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,1,0,0
1622,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0
1623,50.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
1624,31.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,1,0,0,1,0,0
1625,33.0,6.0,7.0,6.0,2.0,7.0,0.0,1,0,1,0,0,0,1,0
1626,32.0,5.0,1.0,5.0,5.0,1.0,1.0,0,1,1,0,0,1,0,0
1627,46.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,1,0,0,1,0
1628,22.0,6.0,0.0,6.0,7.0,0.0,0.0,0,1,0,0,1,0,0,1
1629,37.0,5.0,8.0,5.0,1.0,8.0,1.0,0,1,1,0,0,1,0,0
1630,32.0,6.0,6.0,6.0,2.0,6.0,1.0,1,0,1,0,0,0,1,0
1631,23.0,7.0,2.0,7.0,5.0,2.0,1.0,1,0,0,0,1,1,0,0
1632,21.0,5.0,0.0,5.0,7.0,0.0,0.0,0,1,0,0,1,0,1,0
1633,22.0,9.0,1.0,9.0,8.0,1.0,0.0,0,1,0,0,1,0,0,1
1634,52.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,0,1,0,0,0,1
1635,49.0,2.0,2.0,2.0,1.0,2.0,0.0,0,1,0,1,0,0,1,0
1636,55.0,7.0,3.0,7.0,2.0,3.0,1.0,0,1,0,1,0,0,1,0
1637,22.0,2.0,0.0,2.0,4.0,0.0,0.0,0,1,0,0,1,1,0,0
1638,45.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,0,1
1639,31.0,5.0,7.0,5.0,2.0,7.0,1.0,1,0,1,0,0,1,0,0
1640,22.0,2.0,0.0,2.0,4.0,0.0,1.0,0,1,0,0,1,0,1,0
1641,28.0,6.0,5.0,6.0,2.0,5.0,0.0,0,1,1,0,0,1,0,0
1642,21.0,5.0,1.0,5.0,8.0,1.0,1.0,0,1,0,0,1,1,0,0
1643,37.0,3.0,2.0,3.0,3.0,2.0,0.0,0,1,1,0,0,0,0,1
1644,30.0,7.0,21.0,7.0,3.0,21.0,1.0,0,1,1,0,0,1,0,0
1645,22.0,10.0,13.0,10.0,9.0,13.0,1.0,0,1,0,0,1,1,0,0
1646,35.0,9.0,23.0,9.0,6.0,23.0,1.0,0,1,1,0,0,1,0,0
1647,28.0,10.0,11.0,10.0,5.0,11.0,0.0,0,1,1,0,0,1,0,0
1648,24.0,3.0,1.0,3.0,6.0,1.0,0.0,0,1,0,0,1,1,0,0
1649,44.0,3.0,9.0,3.0,1.0,9.0,0.0,0,1,1,0,0,1,0,0
1650,25.0,8.0,5.0,8.0,7.0,5.0,0.0,0,1,1,0,0,0,0,1
1651,32.0,7.0,24.0,7.0,6.0,24.0,1.0,0,1,1,0,0,1,0,0
1652,29.0,3.0,5.0,3.0,3.0,5.0,1.0,0,1,1,0,0,1,0,0
1653,24.0,5.0,1.0,5.0,4.0,1.0,0.0,1,0,0,0,1,1,0,0
1654,57.0,3.0,19.0,3.0,1.0,19.0,0.0,0,1,0,1,0,1,0,0
1655,21.0,6.0,0.0,6.0,7.0,0.0,0.0,0,1,0,0,1,0,0,1
1656,28.0,2.0,0.0,2.0,2.0,0.0,0.0,0,1,1,0,0,0,1,0
1657,51.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
1658,34.0,9.0,6.0,9.0,3.0,6.0,1.0,0,1,1,0,0,1,0,0
1659,26.0,2.0,0.0,2.0,2.0,0.0,1.0,0,1,1,0,0,1,0,0
1660,20.0,6.0,0.0,6.0,8.0,0.0,1.0,0,1,0,0,1,1,0,0
1661,25.0,7.0,6.0,7.0,5.0,6.0,0.0,0,1,1,0,0,1,0,0
1662,19.0,6.0,0.0,6.0,9.0,0.0,1.0,0,1,0,0,1,0,1,0
1663,49.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,0,0,1,0
1664,57.0,10.0,27.0,10.0,9.0,27.0,0.0,0,1,0,1,0,1,0,0
1665,27.0,2.0,0.0,2.0,3.0,0.0,0.0,1,0,1,0,0,1,0,0
1666,66.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,1,0
1667,25.0,7.0,4.0,7.0,3.0,4.0,1.0,1,0,1,0,0,1,0,0
1668,21.0,3.0,0.0,3.0,6.0,0.0,0.0,0,1,0,0,1,0,1,0
1669,45.0,2.0,1.0,2.0,1.0,1.0,0.0,0,1,0,1,0,0,1,0
1670,38.0,6.0,6.0,6.0,7.0,6.0,1.0,0,1,1,0,0,1,0,0
1671,37.0,8.0,24.0,8.0,4.0,24.0,0.0,0,1,1,0,0,1,0,0
1672,44.0,9.0,13.0,9.0,8.0,13.0,1.0,0,1,1,0,0,0,1,0
1673,64.0,4.0,0.0,4.0,1.0,0.0,0.0,0,1,0,1,0,1,0,0
1674,30.0,6.0,1.0,6.0,4.0,1.0,1.0,0,1,1,0,0,1,0,0
1675,61.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,1,0,0
1676,33.0,3.0,0.0,3.0,3.0,0.0,0.0,0,1,1,0,0,0,1,0
1677,49.0,2.0,8.0,2.0,1.0,8.0,0.0,1,0,0,1,0,0,1,0
1678,23.0,7.0,0.0,7.0,5.0,0.0,0.0,0,1,0,0,1,1,0,0
1679,33.0,8.0,14.0,8.0,5.0,14.0,0.0,0,1,1,0,0,1,0,0
1680,21.0,9.0,0.0,9.0,6.0,0.0,1.0,0,1,0,0,1,0,1,0
1681,30.0,10.0,2.0,10.0,4.0,2.0,1.0,1,0,1,0,0,0,1,0
1682,26.0,4.0,7.0,4.0,4.0,7.0,0.0,0,1,1,0,0,0,0,1
1683,35.0,1.0,3.0,1.0,2.0,3.0,1.0,0,1,1,0,0,0,0,1
1684,27.0,9.0,2.0,9.0,4.0,2.0,0.0,0,1,1,0,0,1,0,0
1685,38.0,6.0,1.0,6.0,3.0,1.0,0.0,0,1,1,0,0,0,1,0
1686,48.0,9.0,14.0,9.0,3.0,14.0,1.0,0,1,0,1,0,1,0,0
